domain,representation,stage,n_adaptation_speakers,n_adaptation_samples,repeat,seed,adaptation_speakers,train_loss,run_id,target_balanced_accuracy,target_macro_f1_observed,target_accuracy,unsupported_prediction_rate,source_balanced_accuracy,target_gain,source_change
emodb,egemaps,adapted,4,240,4,13,"[""emodb_08"", ""emodb_11"", ""emodb_15"", ""emodb_16""]",2.8310771147410074,adapt::emodb::egemaps::n4::r4::s13,0.590219596610574,0.5960466494290023,0.6076923076923076,0.0,0.48046875,0.3727712137486573,-0.07421875
emodb,egemaps,adapted,4,240,4,42,"[""emodb_08"", ""emodb_11"", ""emodb_15"", ""emodb_16""]",2.7930577596028647,adapt::emodb::egemaps::n4::r4::s42,0.594641365318057,0.5982739444984342,0.6076923076923076,0.0,0.484375,0.3771929824561403,-0.0703125
emodb,egemaps,adapted,4,240,4,73,"[""emodb_08"", ""emodb_11"", ""emodb_15"", ""emodb_16""]",2.700249274571737,adapt::emodb::egemaps::n4::r4::s73,0.5716821816445876,0.5677095061627135,0.5846153846153846,0.0,0.4765625,0.3542337987826709,-0.078125
emodb,egemaps,adapted,8,405,0,13,"[""emodb_03"", ""emodb_08"", ""emodb_09"", ""emodb_10"", ""emodb_11"", ""emodb_12"", ""emodb_15"", ""emodb_16""]",1.2821218399353969,adapt::emodb::egemaps::n8::r0::s13,0.6004803675856307,0.5761970307684301,0.6,0.0,0.46484375,0.383031984723714,-0.08984375
emodb,egemaps,adapted,8,405,0,42,"[""emodb_03"", ""emodb_08"", ""emodb_09"", ""emodb_10"", ""emodb_11"", ""emodb_12"", ""emodb_15"", ""emodb_16""]",1.3021638109360212,adapt::emodb::egemaps::n8::r0::s42,0.6043068981978756,0.5828554517125654,0.6,0.0,0.453125,0.38685851533595894,-0.1015625
emodb,egemaps,adapted,8,405,0,73,"[""emodb_03"", ""emodb_08"", ""emodb_09"", ""emodb_10"", ""emodb_11"", ""emodb_12"", ""emodb_15"", ""emodb_16""]",1.3153116744241597,adapt::emodb::egemaps::n8::r0::s73,0.5874418188327962,0.5630360317072788,0.5846153846153846,0.0,0.45703125,0.3699934359708795,-0.09765625
emodb,wav2vec_temporal,zero_shot,0,0,-1,-1,[],,zero_shot::emodb::wav2vec_temporal,0.4831274615109202,0.415367464662928,0.46923076923076923,0.007692307692307693,0.828125,0.0,0.0
emodb,wav2vec_temporal,adapted,1,35,0,13,"[""emodb_12""]",0.000654040661174804,adapt::emodb::wav2vec_temporal::n1::r0::s13,0.7329648526077097,0.7050487691089193,0.7307692307692307,0.0,0.7890625,0.24983739109678954,-0.0390625
emodb,wav2vec_temporal,adapted,1,35,0,42,"[""emodb_12""]",0.0006540405447594821,adapt::emodb::wav2vec_temporal::n1::r0::s42,0.7329648526077097,0.7050487691089193,0.7307692307692307,0.0,0.7890625,0.24983739109678954,-0.0390625
emodb,wav2vec_temporal,adapted,1,35,0,73,"[""emodb_12""]",0.0006540406029671431,adapt::emodb::wav2vec_temporal::n1::r0::s73,0.7329648526077097,0.7050487691089193,0.7307692307692307,0.0,0.7890625,0.24983739109678954,-0.0390625
emodb,wav2vec_temporal,adapted,1,38,1,13,"[""emodb_10""]",0.0003306648868601769,adapt::emodb::wav2vec_temporal::n1::r1::s13,0.6587152404821578,0.6271908944612044,0.6307692307692307,0.0,0.8125,0.17558777897123762,-0.015625
emodb,wav2vec_temporal,adapted,1,38,1,42,"[""emodb_10""]",0.00033066485775634646,adapt::emodb::wav2vec_temporal::n1::r1::s42,0.6587152404821578,0.6271908944612044,0.6307692307692307,0.0,0.8125,0.17558777897123762,-0.015625
emodb,wav2vec_temporal,adapted,1,38,1,73,"[""emodb_10""]",0.0003306648868601769,adapt::emodb::wav2vec_temporal::n1::r1::s73,0.6587152404821578,0.6271908944612044,0.6307692307692307,0.0,0.8125,0.17558777897123762,-0.015625
emodb,wav2vec_temporal,adapted,1,58,2,13,"[""emodb_08""]",0.0010049159172922373,adapt::emodb::wav2vec_temporal::n1::r2::s13,0.674453992123165,0.6187843802380607,0.676923076923077,0.0,0.76953125,0.19132653061224486,-0.05859375
emodb,wav2vec_temporal,adapted,1,58,2,42,"[""emodb_08""]",0.0010049177799373865,adapt::emodb::wav2vec_temporal::n1::r2::s42,0.674453992123165,0.6187843802380607,0.676923076923077,0.0,0.76953125,0.19132653061224486,-0.05859375
emodb,wav2vec_temporal,adapted,1,58,2,73,"[""emodb_08""]",0.0010049158008769155,adapt::emodb::wav2vec_temporal::n1::r2::s73,0.674453992123165,0.6187843802380607,0.676923076923077,0.0,0.76953125,0.19132653061224486,-0.05859375
emodb,wav2vec_temporal,adapted,1,43,3,13,"[""emodb_09""]",0.0006385919987224042,adapt::emodb::wav2vec_temporal::n1::r3::s13,0.7001611170784103,0.6963591151475261,0.7153846153846154,0.0,0.796875,0.21703365556749016,-0.03125
emodb,wav2vec_temporal,adapted,1,43,3,42,"[""emodb_09""]",0.0006385920569300652,adapt::emodb::wav2vec_temporal::n1::r3::s42,0.7001611170784103,0.6963591151475261,0.7153846153846154,0.0,0.796875,0.21703365556749016,-0.03125
emodb,wav2vec_temporal,adapted,1,43,3,73,"[""emodb_09""]",0.0006385920569300652,adapt::emodb::wav2vec_temporal::n1::r3::s73,0.7001611170784103,0.6963591151475261,0.7153846153846154,0.0,0.796875,0.21703365556749016,-0.03125
emodb,wav2vec_temporal,adapted,1,55,4,13,"[""emodb_11""]",0.0009410647326149046,adapt::emodb::wav2vec_temporal::n1::r4::s13,0.7018200262561164,0.6932167267142636,0.676923076923077,0.0,0.76953125,0.21869256474519622,-0.05859375
emodb,wav2vec_temporal,adapted,1,55,4,42,"[""emodb_11""]",0.0009410647908225656,adapt::emodb::wav2vec_temporal::n1::r4::s42,0.7018200262561164,0.6932167267142636,0.676923076923077,0.0,0.76953125,0.21869256474519622,-0.05859375
emodb,wav2vec_temporal,adapted,1,55,4,73,"[""emodb_11""]",0.0009410646744072437,adapt::emodb::wav2vec_temporal::n1::r4::s73,0.7018200262561164,0.6932167267142636,0.676923076923077,0.0,0.76953125,0.21869256474519622,-0.05859375
emodb,wav2vec_temporal,adapted,2,105,0,13,"[""emodb_03"", ""emodb_15""]",0.0013080986682325602,adapt::emodb::wav2vec_temporal::n2::r0::s13,0.7402136293113737,0.7159144959291105,0.7153846153846154,0.0,0.796875,0.2570861678004535,-0.03125
emodb,wav2vec_temporal,adapted,2,105,0,42,"[""emodb_03"", ""emodb_15""]",0.0013659103873318859,adapt::emodb::wav2vec_temporal::n2::r0::s42,0.763172812984843,0.7392703231727623,0.7384615384615385,0.0,0.80078125,0.2800453514739228,-0.02734375
emodb,wav2vec_temporal,adapted,2,105,0,73,"[""emodb_03"", ""emodb_15""]",0.0012976152467585745,adapt::emodb::wav2vec_temporal::n2::r0::s73,0.7542442415562716,0.7311507116918062,0.7307692307692307,0.0,0.796875,0.2711167800453514,-0.03125
emodb,wav2vec_temporal,adapted,2,111,1,13,"[""emodb_11"", ""emodb_15""]",0.0016213815663479738,adapt::emodb::wav2vec_temporal::n2::r1::s13,0.7691043083900228,0.7487420970831721,0.7461538461538462,0.0,0.7890625,0.2859768468791026,-0.0390625
emodb,wav2vec_temporal,adapted,2,111,1,42,"[""emodb_11"", ""emodb_15""]",0.0017337658010456744,adapt::emodb::wav2vec_temporal::n2::r1::s42,0.7793083900226758,0.7619334687618978,0.7615384615384615,0.0,0.7890625,0.29618092851175565,-0.0390625
emodb,wav2vec_temporal,adapted,2,111,1,73,"[""emodb_11"", ""emodb_15""]",0.0015797295653773053,adapt::emodb::wav2vec_temporal::n2::r1::s73,0.7780328798185943,0.7569633700884982,0.7538461538461538,0.0,0.7890625,0.2949054183076741,-0.0390625
emodb,wav2vec_temporal,adapted,2,126,2,13,"[""emodb_11"", ""emodb_16""]",0.0019141779288590428,adapt::emodb::wav2vec_temporal::n2::r2::s13,0.8313492063492064,0.8090348865529906,0.8,0.0,0.78125,0.3482217448382862,-0.046875
emodb,wav2vec_temporal,adapted,2,126,2,42,"[""emodb_11"", ""emodb_16""]",0.0017562309771569239,adapt::emodb::wav2vec_temporal::n2::r2::s42,0.8313492063492064,0.8090348865529906,0.8,0.0,0.7890625,0.3482217448382862,-0.0390625
emodb,wav2vec_temporal,adapted,2,126,2,73,"[""emodb_11"", ""emodb_16""]",0.0019065305435409148,adapt::emodb::wav2vec_temporal::n2::r2::s73,0.8313492063492064,0.8089563936173547,0.8,0.0,0.77734375,0.3482217448382862,-0.05078125
emodb,wav2vec_temporal,adapted,2,105,3,13,"[""emodb_03"", ""emodb_15""]",0.0013080986682325602,adapt::emodb::wav2vec_temporal::n2::r3::s13,0.7402136293113737,0.7159144959291105,0.7153846153846154,0.0,0.796875,0.2570861678004535,-0.03125
emodb,wav2vec_temporal,adapted,2,105,3,42,"[""emodb_03"", ""emodb_15""]",0.0013659103873318859,adapt::emodb::wav2vec_temporal::n2::r3::s42,0.763172812984843,0.7392703231727623,0.7384615384615385,0.0,0.80078125,0.2800453514739228,-0.02734375
emodb,wav2vec_temporal,adapted,2,105,3,73,"[""emodb_03"", ""emodb_15""]",0.0012976152467585745,adapt::emodb::wav2vec_temporal::n2::r3::s73,0.7542442415562716,0.7311507116918062,0.7307692307692307,0.0,0.796875,0.2711167800453514,-0.03125
emodb,wav2vec_temporal,adapted,2,113,4,13,"[""emodb_08"", ""emodb_11""]",0.0018710722637865528,adapt::emodb::wav2vec_temporal::n2::r4::s13,0.7834109082229384,0.7711014095753138,0.7769230769230769,0.0,0.7890625,0.3002834467120182,-0.0390625
emodb,wav2vec_temporal,adapted,2,113,4,42,"[""emodb_08"", ""emodb_11""]",0.0019523783656974546,adapt::emodb::wav2vec_temporal::n2::r4::s42,0.7834109082229384,0.7711014095753138,0.7769230769230769,0.0,0.7890625,0.3002834467120182,-0.0390625
emodb,wav2vec_temporal,adapted,2,113,4,73,"[""emodb_08"", ""emodb_11""]",0.001895121306972166,adapt::emodb::wav2vec_temporal::n2::r4::s73,0.7834109082229384,0.7711014095753138,0.7769230769230769,0.0,0.78125,0.3002834467120182,-0.046875
emodb,wav2vec_temporal,adapted,4,177,0,13,"[""emodb_03"", ""emodb_10"", ""emodb_11"", ""emodb_12""]",0.0019552544730131404,adapt::emodb::wav2vec_temporal::n4::r0::s13,0.8052571905955366,0.7897582689548255,0.7769230769230769,0.0,0.796875,0.3221297290846164,-0.03125
emodb,wav2vec_temporal,adapted,4,177,0,42,"[""emodb_03"", ""emodb_10"", ""emodb_11"", ""emodb_12""]",0.0019187694139210349,adapt::emodb::wav2vec_temporal::n4::r0::s42,0.8052571905955366,0.7898687489414665,0.7769230769230769,0.0,0.80078125,0.3221297290846164,-0.02734375
emodb,wav2vec_temporal,adapted,4,177,0,73,"[""emodb_03"", ""emodb_10"", ""emodb_11"", ""emodb_12""]",0.0019329192437820852,adapt::emodb::wav2vec_temporal::n4::r0::s73,0.810359231411863,0.7963114548779598,0.7846153846153846,0.0,0.796875,0.32723176990094277,-0.03125
emodb,wav2vec_temporal,adapted,4,219,1,13,"[""emodb_08"", ""emodb_11"", ""emodb_12"", ""emodb_16""]",0.0015347189010550442,adapt::emodb::wav2vec_temporal::n4::r1::s13,0.8660430839002268,0.8536205340553167,0.8461538461538461,0.0,0.796875,0.3829156223893066,-0.03125
emodb,wav2vec_temporal,adapted,4,219,1,42,"[""emodb_08"", ""emodb_11"", ""emodb_12"", ""emodb_16""]",0.0015812973278153636,adapt::emodb::wav2vec_temporal::n4::r1::s42,0.8739795918367347,0.8622351226359495,0.8538461538461538,0.0,0.796875,0.3908521303258145,-0.03125
emodb,wav2vec_temporal,adapted,4,219,1,73,"[""emodb_08"", ""emodb_11"", ""emodb_12"", ""emodb_16""]",0.0016260611528071435,adapt::emodb::wav2vec_temporal::n4::r1::s73,0.8660430839002268,0.8536205340553167,0.8461538461538461,0.0,0.796875,0.3829156223893066,-0.03125
emodb,wav2vec_temporal,adapted,4,227,2,13,"[""emodb_08"", ""emodb_09"", ""emodb_11"", ""emodb_16""]",0.0014867890002575215,adapt::emodb::wav2vec_temporal::n4::r2::s13,0.8486111111111112,0.8378626935187651,0.8384615384615385,0.0,0.8046875,0.36548364960019103,-0.0234375
emodb,wav2vec_temporal,adapted,4,227,2,42,"[""emodb_08"", ""emodb_09"", ""emodb_11"", ""emodb_16""]",0.0014994837792943097,adapt::emodb::wav2vec_temporal::n4::r2::s42,0.8410923141186298,0.8313618192478559,0.8307692307692308,0.0,0.796875,0.35796485260770966,-0.03125
emodb,wav2vec_temporal,adapted,4,227,2,73,"[""emodb_08"", ""emodb_09"", ""emodb_11"", ""emodb_16""]",0.0015379621140609622,adapt::emodb::wav2vec_temporal::n4::r2::s73,0.8388247404224848,0.8270202418611657,0.823076923076923,0.0,0.80078125,0.3556972789115646,-0.02734375
emodb,wav2vec_temporal,adapted,4,219,3,13,"[""emodb_03"", ""emodb_09"", ""emodb_15"", ""emodb_16""]",0.0012921744911850656,adapt::emodb::wav2vec_temporal::n4::r3::s13,0.8160430839002267,0.7988953397790856,0.8,0.0,0.796875,0.33291562238930655,-0.03125
emodb,wav2vec_temporal,adapted,4,219,3,42,"[""emodb_03"", ""emodb_09"", ""emodb_15"", ""emodb_16""]",0.0012733875715373654,adapt::emodb::wav2vec_temporal::n4::r3::s42,0.8160430839002267,0.7988953397790856,0.8,0.0,0.79296875,0.33291562238930655,-0.03515625
emodb,wav2vec_temporal,adapted,4,219,3,73,"[""emodb_03"", ""emodb_09"", ""emodb_15"", ""emodb_16""]",0.0013166350678255842,adapt::emodb::wav2vec_temporal::n4::r3::s73,0.8239795918367347,0.8060144664995413,0.8076923076923077,0.0,0.79296875,0.3408521303258146,-0.03515625
emodb,wav2vec_temporal,adapted,4,240,4,13,"[""emodb_08"", ""emodb_11"", ""emodb_15"", ""emodb_16""]",0.001535066030919552,adapt::emodb::wav2vec_temporal::n4::r4::s13,0.8402494331065761,0.8245968603552878,0.823076923076923,0.0,0.80078125,0.3571219715956559,-0.02734375
emodb,wav2vec_temporal,adapted,4,240,4,42,"[""emodb_08"", ""emodb_11"", ""emodb_15"", ""emodb_16""]",0.0013838613405823708,adapt::emodb::wav2vec_temporal::n4::r4::s42,0.840844671201814,0.8226638840996514,0.823076923076923,0.0,0.80078125,0.3577172096908939,-0.02734375
emodb,wav2vec_temporal,adapted,4,240,4,73,"[""emodb_08"", ""emodb_11"", ""emodb_15"", ""emodb_16""]",0.001465083914808929,adapt::emodb::wav2vec_temporal::n4::r4::s73,0.8402494331065761,0.8245968603552878,0.823076923076923,0.0,0.80078125,0.3571219715956559,-0.02734375
emodb,wav2vec_temporal,adapted,8,405,0,13,"[""emodb_03"", ""emodb_08"", ""emodb_09"", ""emodb_10"", ""emodb_11"", ""emodb_12"", ""emodb_15"", ""emodb_16""]",0.0011870851133731597,adapt::emodb::wav2vec_temporal::n8::r0::s13,0.874858276643991,0.8603883373468627,0.8615384615384616,0.0,0.79296875,0.3917308151330708,-0.03515625
emodb,wav2vec_temporal,adapted,8,405,0,42,"[""emodb_03"", ""emodb_08"", ""emodb_09"", ""emodb_10"", ""emodb_11"", ""emodb_12"", ""emodb_15"", ""emodb_16""]",0.0011092801112681627,adapt::emodb::wav2vec_temporal::n8::r0::s42,0.874858276643991,0.8603883373468627,0.8615384615384616,0.0,0.78125,0.3917308151330708,-0.046875
emodb,wav2vec_temporal,adapted,8,405,0,73,"[""emodb_03"", ""emodb_08"", ""emodb_09"", ""emodb_10"", ""emodb_11"", ""emodb_12"", ""emodb_15"", ""emodb_16""]",0.0012332820330665988,adapt::emodb::wav2vec_temporal::n8::r0::s73,0.874858276643991,0.8603883373468627,0.8615384615384616,0.0,0.78515625,0.3917308151330708,-0.04296875
