protocol,target,pooling,fold,seed,layer,weight
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,3,0.08305779844522476
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,4,0.08391822874546051
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,5,0.08613217622041702
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,6,0.0854215994477272
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,7,0.08309834450483322
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,8,0.07369549572467804
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,9,0.06857184320688248
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,10,0.06976930797100067
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,11,0.06634201854467392
speaker_independent,emotion_original_eval_quadrant,mean_std,0,73,12,0.06686532497406006
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,0,0.0828518196940422
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,1,0.0677541196346283
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,2,0.07588345557451248
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,3,0.09190140664577484
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,4,0.08254686743021011
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,5,0.08455442637205124
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,6,0.08705857396125793
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,7,0.0803631842136383
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,8,0.08891570568084717
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,9,0.0677967518568039
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,10,0.06661713868379593
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,11,0.06291915476322174
speaker_independent,emotion_original_eval_quadrant,mean_std,1,13,12,0.060837410390377045
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,0,0.0864633247256279
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,1,0.07051967829465866
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,2,0.07500327378511429
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,3,0.08293651789426804
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,4,0.08362848311662674
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,5,0.0820249617099762
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,6,0.0808478593826294
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,7,0.07887356728315353
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,8,0.08403145521879196
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,9,0.07050959765911102
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,10,0.06840711086988449
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,11,0.0669793039560318
speaker_independent,emotion_original_eval_quadrant,mean_std,1,42,12,0.06977483630180359
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,0,0.08073978871107101
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,1,0.06959741562604904
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,2,0.07223585993051529
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,3,0.08698924630880356
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,4,0.0851840153336525
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,5,0.08471670001745224
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,6,0.08577604591846466
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,7,0.0790027379989624
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,8,0.07898290455341339
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,9,0.06980253756046295
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,10,0.07299844175577164
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,11,0.0679127424955368
speaker_independent,emotion_original_eval_quadrant,mean_std,1,73,12,0.06606169790029526
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,0,0.07741188257932663
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,1,0.07503331452608109
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,2,0.07698073983192444
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,3,0.079034723341465
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,4,0.07746830582618713
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,5,0.0774112269282341
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,6,0.07936233282089233
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,7,0.07929828017950058
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,8,0.07665643095970154
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,9,0.07486661523580551
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,10,0.07666172832250595
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,11,0.07503440976142883
speaker_independent,emotion_original_eval_quadrant,mean_std,2,13,12,0.07477997988462448
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,0,0.0770665854215622
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,1,0.07398281246423721
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,2,0.07358726114034653
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,3,0.07829716056585312
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,4,0.07744398713111877
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,5,0.07748492062091827
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,6,0.07961226999759674
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,7,0.07961192727088928
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,8,0.07890348136425018
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,9,0.07705926895141602
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,10,0.07389643043279648
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,11,0.07572631537914276
speaker_independent,emotion_original_eval_quadrant,mean_std,2,42,12,0.07732756435871124
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,0,0.08065736293792725
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,1,0.07636494189500809
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,2,0.07380309700965881
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,3,0.08029412478208542
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,4,0.08102317154407501
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,5,0.07906980067491531
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,6,0.07903966307640076
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,7,0.07634977251291275
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,8,0.07404910027980804
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,9,0.07479919493198395
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,10,0.07402225583791733
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,11,0.07394474744796753
speaker_independent,emotion_original_eval_quadrant,mean_std,2,73,12,0.07658276706933975
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,0,0.07785124331712723
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,1,0.07356139272451401
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,2,0.0736432671546936
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,3,0.08042961359024048
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,4,0.07815294712781906
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,5,0.07801526039838791
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,6,0.07798844575881958
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,7,0.07790135592222214
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,8,0.08001766353845596
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,9,0.07501781731843948
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,10,0.07505423575639725
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,11,0.07508707791566849
speaker_independent,emotion_original_eval_quadrant,mean_std,3,13,12,0.07727961242198944
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,0,0.07982339709997177
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,1,0.07587353885173798
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,2,0.07520876824855804
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,3,0.07604742050170898
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,4,0.08021396398544312
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,5,0.08009622991085052
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,6,0.0799722895026207
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,7,0.07778558135032654
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,8,0.0757797434926033
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,9,0.07311192899942398
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,10,0.0752229392528534
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,11,0.07293237745761871
speaker_independent,emotion_original_eval_quadrant,mean_std,3,42,12,0.07793177664279938
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,0,0.07539492100477219
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,1,0.07475969195365906
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,2,0.07506509870290756
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,3,0.08118098229169846
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,4,0.08047491312026978
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,5,0.08084356784820557
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,6,0.07869869470596313
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,7,0.08035097271203995
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,8,0.08092096447944641
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,9,0.07222641259431839
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,10,0.07487822324037552
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,11,0.0726737305521965
speaker_independent,emotion_original_eval_quadrant,mean_std,3,73,12,0.07253185659646988
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,0,0.08164949715137482
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,1,0.06644033640623093
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,2,0.07138057053089142
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,3,0.08811846375465393
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,4,0.08712402731180191
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,5,0.08522742986679077
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,6,0.08071579784154892
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,7,0.08454615622758865
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,8,0.07920269668102264
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,9,0.06919727474451065
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,10,0.06899847090244293
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,11,0.06963585317134857
speaker_independent,emotion_original_eval_quadrant,mean_std,4,13,12,0.06776338815689087
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,0,0.07966214418411255
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,1,0.07341478765010834
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,2,0.07539484649896622
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,3,0.08331436663866043
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,4,0.08273378759622574
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,5,0.08033223450183868
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,6,0.07883180677890778
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,7,0.07519864290952682
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,8,0.07414510846138
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,9,0.07565566897392273
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,10,0.07524790614843369
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,11,0.07424130290746689
speaker_independent,emotion_original_eval_quadrant,mean_std,4,42,12,0.07182740420103073
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,0,0.08138813078403473
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,1,0.07579546421766281
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,2,0.07432606816291809
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,3,0.0810915008187294
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,4,0.08069786429405212
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,5,0.07943377643823624
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,6,0.07843273133039474
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,7,0.07497477531433105
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,8,0.07427546381950378
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,9,0.07521195709705353
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,10,0.07611623406410217
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,11,0.07326868921518326
speaker_independent,emotion_original_eval_quadrant,mean_std,4,73,12,0.07498735189437866
speaker_dependent,emotion_original,mean_std,0,13,0,0.08392831683158875
speaker_dependent,emotion_original,mean_std,0,13,1,0.07204899936914444
speaker_dependent,emotion_original,mean_std,0,13,2,0.07585643976926804
speaker_dependent,emotion_original,mean_std,0,13,3,0.08762147277593613
speaker_dependent,emotion_original,mean_std,0,13,4,0.08628630638122559
speaker_dependent,emotion_original,mean_std,0,13,5,0.08150552213191986
speaker_dependent,emotion_original,mean_std,0,13,6,0.08317073434591293
speaker_dependent,emotion_original,mean_std,0,13,7,0.07212182879447937
speaker_dependent,emotion_original,mean_std,0,13,8,0.0780821144580841
speaker_dependent,emotion_original,mean_std,0,13,9,0.0713357999920845
speaker_dependent,emotion_original,mean_std,0,13,10,0.07212601602077484
speaker_dependent,emotion_original,mean_std,0,13,11,0.06831420212984085
speaker_dependent,emotion_original,mean_std,0,13,12,0.06760212033987045
speaker_dependent,emotion_original,mean_std,0,42,0,0.08111821860074997
speaker_dependent,emotion_original,mean_std,0,42,1,0.07051392644643784
speaker_dependent,emotion_original,mean_std,0,42,2,0.07652126997709274
speaker_dependent,emotion_original,mean_std,0,42,3,0.07595240324735641
speaker_dependent,emotion_original,mean_std,0,42,4,0.08671515434980392
speaker_dependent,emotion_original,mean_std,0,42,5,0.08254271745681763
speaker_dependent,emotion_original,mean_std,0,42,6,0.08504261076450348
speaker_dependent,emotion_original,mean_std,0,42,7,0.08151804655790329
speaker_dependent,emotion_original,mean_std,0,42,8,0.08156471699476242
speaker_dependent,emotion_original,mean_std,0,42,9,0.07515894621610641
speaker_dependent,emotion_original,mean_std,0,42,10,0.06827645003795624
speaker_dependent,emotion_original,mean_std,0,42,11,0.0687904804944992
speaker_dependent,emotion_original,mean_std,0,42,12,0.06628510355949402
speaker_dependent,emotion_original,mean_std,0,73,0,0.0839325338602066
speaker_dependent,emotion_original,mean_std,0,73,1,0.07185082882642746
speaker_dependent,emotion_original,mean_std,0,73,2,0.0740603506565094
speaker_dependent,emotion_original,mean_std,0,73,3,0.08050600439310074
speaker_dependent,emotion_original,mean_std,0,73,4,0.08490461856126785
speaker_dependent,emotion_original,mean_std,0,73,5,0.08325084298849106
speaker_dependent,emotion_original,mean_std,0,73,6,0.07967504858970642
speaker_dependent,emotion_original,mean_std,0,73,7,0.07711543887853622
speaker_dependent,emotion_original,mean_std,0,73,8,0.07669061422348022
speaker_dependent,emotion_original,mean_std,0,73,9,0.07324716448783875
speaker_dependent,emotion_original,mean_std,0,73,10,0.07298962026834488
speaker_dependent,emotion_original,mean_std,0,73,11,0.06945352256298065
speaker_dependent,emotion_original,mean_std,0,73,12,0.07232340425252914
speaker_dependent,emotion_original,mean_std,1,13,0,0.08639588952064514
speaker_dependent,emotion_original,mean_std,1,13,1,0.0675787553191185
speaker_dependent,emotion_original,mean_std,1,13,2,0.07661666721105576
speaker_dependent,emotion_original,mean_std,1,13,3,0.08057083189487457
speaker_dependent,emotion_original,mean_std,1,13,4,0.0867268517613411
speaker_dependent,emotion_original,mean_std,1,13,5,0.08887647092342377
speaker_dependent,emotion_original,mean_std,1,13,6,0.08620373159646988
speaker_dependent,emotion_original,mean_std,1,13,7,0.08037883043289185
speaker_dependent,emotion_original,mean_std,1,13,8,0.0767344981431961
speaker_dependent,emotion_original,mean_std,1,13,9,0.06921828538179398
speaker_dependent,emotion_original,mean_std,1,13,10,0.06695091724395752
speaker_dependent,emotion_original,mean_std,1,13,11,0.06342192739248276
speaker_dependent,emotion_original,mean_std,1,13,12,0.0703262910246849
speaker_dependent,emotion_original,mean_std,1,42,0,0.08105482906103134
speaker_dependent,emotion_original,mean_std,1,42,1,0.07093255966901779
speaker_dependent,emotion_original,mean_std,1,42,2,0.07968778908252716
speaker_dependent,emotion_original,mean_std,1,42,3,0.08356111496686935
speaker_dependent,emotion_original,mean_std,1,42,4,0.08426207304000854
speaker_dependent,emotion_original,mean_std,1,42,5,0.08509477972984314
speaker_dependent,emotion_original,mean_std,1,42,6,0.08605750650167465
speaker_dependent,emotion_original,mean_std,1,42,7,0.07683036476373672
speaker_dependent,emotion_original,mean_std,1,42,8,0.07638457417488098
speaker_dependent,emotion_original,mean_std,1,42,9,0.07252462953329086
speaker_dependent,emotion_original,mean_std,1,42,10,0.0689380094408989
speaker_dependent,emotion_original,mean_std,1,42,11,0.06801146268844604
speaker_dependent,emotion_original,mean_std,1,42,12,0.06666028499603271
speaker_dependent,emotion_original,mean_std,1,73,0,0.08345086872577667
speaker_dependent,emotion_original,mean_std,1,73,1,0.07003241777420044
speaker_dependent,emotion_original,mean_std,1,73,2,0.07961329072713852
speaker_dependent,emotion_original,mean_std,1,73,3,0.08750007301568985
speaker_dependent,emotion_original,mean_std,1,73,4,0.08844068646430969
speaker_dependent,emotion_original,mean_std,1,73,5,0.08914151787757874
speaker_dependent,emotion_original,mean_std,1,73,6,0.08421341329813004
speaker_dependent,emotion_original,mean_std,1,73,7,0.0704202875494957
speaker_dependent,emotion_original,mean_std,1,73,8,0.07448075711727142
speaker_dependent,emotion_original,mean_std,1,73,9,0.06922277808189392
speaker_dependent,emotion_original,mean_std,1,73,10,0.07135144621133804
speaker_dependent,emotion_original,mean_std,1,73,11,0.06738924235105515
speaker_dependent,emotion_original,mean_std,1,73,12,0.06474332511425018
speaker_dependent,emotion_original,mean_std,2,13,0,0.0873117670416832
speaker_dependent,emotion_original,mean_std,2,13,1,0.06747289001941681
speaker_dependent,emotion_original,mean_std,2,13,2,0.07779494673013687
speaker_dependent,emotion_original,mean_std,2,13,3,0.08907298743724823
speaker_dependent,emotion_original,mean_std,2,13,4,0.08765057474374771
speaker_dependent,emotion_original,mean_std,2,13,5,0.0887572169303894
speaker_dependent,emotion_original,mean_std,2,13,6,0.08565668761730194
speaker_dependent,emotion_original,mean_std,2,13,7,0.07848838716745377
speaker_dependent,emotion_original,mean_std,2,13,8,0.07638026773929596
speaker_dependent,emotion_original,mean_std,2,13,9,0.06698477268218994
speaker_dependent,emotion_original,mean_std,2,13,10,0.06686652451753616
speaker_dependent,emotion_original,mean_std,2,13,11,0.06344694644212723
speaker_dependent,emotion_original,mean_std,2,13,12,0.06411606073379517
speaker_dependent,emotion_original,mean_std,2,42,0,0.08501165360212326
speaker_dependent,emotion_original,mean_std,2,42,1,0.07289241254329681
speaker_dependent,emotion_original,mean_std,2,42,2,0.07561886310577393
speaker_dependent,emotion_original,mean_std,2,42,3,0.08270842581987381
speaker_dependent,emotion_original,mean_std,2,42,4,0.081375353038311
speaker_dependent,emotion_original,mean_std,2,42,5,0.08390061557292938
speaker_dependent,emotion_original,mean_std,2,42,6,0.0828280821442604
speaker_dependent,emotion_original,mean_std,2,42,7,0.08100760728120804
speaker_dependent,emotion_original,mean_std,2,42,8,0.07859029620885849
speaker_dependent,emotion_original,mean_std,2,42,9,0.0683714747428894
speaker_dependent,emotion_original,mean_std,2,42,10,0.0708993673324585
speaker_dependent,emotion_original,mean_std,2,42,11,0.06671170145273209
speaker_dependent,emotion_original,mean_std,2,42,12,0.07008416205644608
speaker_dependent,emotion_original,mean_std,2,73,0,0.07349987328052521
speaker_dependent,emotion_original,mean_std,2,73,1,0.07004229724407196
speaker_dependent,emotion_original,mean_std,2,73,2,0.07492291927337646
speaker_dependent,emotion_original,mean_std,2,73,3,0.09094031900167465
speaker_dependent,emotion_original,mean_std,2,73,4,0.08877844363451004
speaker_dependent,emotion_original,mean_std,2,73,5,0.08450037240982056
speaker_dependent,emotion_original,mean_std,2,73,6,0.08413456380367279
speaker_dependent,emotion_original,mean_std,2,73,7,0.08326873928308487
speaker_dependent,emotion_original,mean_std,2,73,8,0.0842192992568016
speaker_dependent,emotion_original,mean_std,2,73,9,0.06708772480487823
speaker_dependent,emotion_original,mean_std,2,73,10,0.06708187609910965
speaker_dependent,emotion_original,mean_std,2,73,11,0.06407178938388824
speaker_dependent,emotion_original,mean_std,2,73,12,0.06745173782110214
speaker_dependent,emotion_original,mean_std,3,13,0,0.07799573242664337
speaker_dependent,emotion_original,mean_std,3,13,1,0.07482736557722092
speaker_dependent,emotion_original,mean_std,3,13,2,0.07613073289394379
speaker_dependent,emotion_original,mean_std,3,13,3,0.07832898944616318
speaker_dependent,emotion_original,mean_std,3,13,4,0.07884729653596878
speaker_dependent,emotion_original,mean_std,3,13,5,0.07938745617866516
speaker_dependent,emotion_original,mean_std,3,13,6,0.07913117855787277
speaker_dependent,emotion_original,mean_std,3,13,7,0.08183322846889496
speaker_dependent,emotion_original,mean_std,3,13,8,0.07758104056119919
speaker_dependent,emotion_original,mean_std,3,13,9,0.07700103521347046
speaker_dependent,emotion_original,mean_std,3,13,10,0.07418236881494522
speaker_dependent,emotion_original,mean_std,3,13,11,0.07147100567817688
speaker_dependent,emotion_original,mean_std,3,13,12,0.0732826292514801
speaker_dependent,emotion_original,mean_std,3,42,0,0.07774793356657028
speaker_dependent,emotion_original,mean_std,3,42,1,0.07311241328716278
speaker_dependent,emotion_original,mean_std,3,42,2,0.07274796813726425
speaker_dependent,emotion_original,mean_std,3,42,3,0.07788799703121185
speaker_dependent,emotion_original,mean_std,3,42,4,0.08137159049510956
speaker_dependent,emotion_original,mean_std,3,42,5,0.08130837231874466
speaker_dependent,emotion_original,mean_std,3,42,6,0.07808972150087357
speaker_dependent,emotion_original,mean_std,3,42,7,0.08122263103723526
speaker_dependent,emotion_original,mean_std,3,42,8,0.07879791408777237
speaker_dependent,emotion_original,mean_std,3,42,9,0.07604743540287018
speaker_dependent,emotion_original,mean_std,3,42,10,0.07471750676631927
speaker_dependent,emotion_original,mean_std,3,42,11,0.07208466529846191
speaker_dependent,emotion_original,mean_std,3,42,12,0.07486378401517868
speaker_dependent,emotion_original,mean_std,3,73,0,0.07887744903564453
speaker_dependent,emotion_original,mean_std,3,73,1,0.07223787158727646
speaker_dependent,emotion_original,mean_std,3,73,2,0.07277009636163712
speaker_dependent,emotion_original,mean_std,3,73,3,0.07976861298084259
speaker_dependent,emotion_original,mean_std,3,73,4,0.08006857335567474
speaker_dependent,emotion_original,mean_std,3,73,5,0.07988908886909485
speaker_dependent,emotion_original,mean_std,3,73,6,0.08202806115150452
speaker_dependent,emotion_original,mean_std,3,73,7,0.08186565339565277
speaker_dependent,emotion_original,mean_std,3,73,8,0.08010296523571014
speaker_dependent,emotion_original,mean_std,3,73,9,0.07636238634586334
speaker_dependent,emotion_original,mean_std,3,73,10,0.07480272650718689
speaker_dependent,emotion_original,mean_std,3,73,11,0.07060810178518295
speaker_dependent,emotion_original,mean_std,3,73,12,0.07061846554279327
speaker_dependent,emotion_original,mean_std,4,13,0,0.08623262494802475
speaker_dependent,emotion_original,mean_std,4,13,1,0.06807341426610947
speaker_dependent,emotion_original,mean_std,4,13,2,0.080769382417202
speaker_dependent,emotion_original,mean_std,4,13,3,0.09112546592950821
speaker_dependent,emotion_original,mean_std,4,13,4,0.08714482933282852
speaker_dependent,emotion_original,mean_std,4,13,5,0.0826864093542099
speaker_dependent,emotion_original,mean_std,4,13,6,0.08211010694503784
speaker_dependent,emotion_original,mean_std,4,13,7,0.07654818892478943
speaker_dependent,emotion_original,mean_std,4,13,8,0.0827556625008583
speaker_dependent,emotion_original,mean_std,4,13,9,0.06482035666704178
speaker_dependent,emotion_original,mean_std,4,13,10,0.06847768276929855
speaker_dependent,emotion_original,mean_std,4,13,11,0.0638599693775177
speaker_dependent,emotion_original,mean_std,4,13,12,0.06539586931467056
speaker_dependent,emotion_original,mean_std,4,42,0,0.08465971797704697
speaker_dependent,emotion_original,mean_std,4,42,1,0.06837751716375351
speaker_dependent,emotion_original,mean_std,4,42,2,0.07519702613353729
speaker_dependent,emotion_original,mean_std,4,42,3,0.08724697679281235
speaker_dependent,emotion_original,mean_std,4,42,4,0.08643092960119247
speaker_dependent,emotion_original,mean_std,4,42,5,0.08484877645969391
speaker_dependent,emotion_original,mean_std,4,42,6,0.08625829964876175
speaker_dependent,emotion_original,mean_std,4,42,7,0.08631157130002975
speaker_dependent,emotion_original,mean_std,4,42,8,0.08301110565662384
speaker_dependent,emotion_original,mean_std,4,42,9,0.0662163496017456
speaker_dependent,emotion_original,mean_std,4,42,10,0.06822904944419861
speaker_dependent,emotion_original,mean_std,4,42,11,0.06272329390048981
speaker_dependent,emotion_original,mean_std,4,42,12,0.060489390045404434
speaker_dependent,emotion_original,mean_std,4,73,0,0.08012144267559052
speaker_dependent,emotion_original,mean_std,4,73,1,0.07369522750377655
speaker_dependent,emotion_original,mean_std,4,73,2,0.07215888053178787
speaker_dependent,emotion_original,mean_std,4,73,3,0.07759223878383636
speaker_dependent,emotion_original,mean_std,4,73,4,0.08261492848396301
speaker_dependent,emotion_original,mean_std,4,73,5,0.08263514935970306
speaker_dependent,emotion_original,mean_std,4,73,6,0.08338688313961029
speaker_dependent,emotion_original,mean_std,4,73,7,0.08212129026651382
speaker_dependent,emotion_original,mean_std,4,73,8,0.08121724426746368
speaker_dependent,emotion_original,mean_std,4,73,9,0.0731712058186531
speaker_dependent,emotion_original,mean_std,4,73,10,0.06870613992214203
speaker_dependent,emotion_original,mean_std,4,73,11,0.06959525495767593
speaker_dependent,emotion_original,mean_std,4,73,12,0.07298419624567032
speaker_dependent,emotion_quadrant,mean_std,0,13,0,0.08364633470773697
speaker_dependent,emotion_quadrant,mean_std,0,13,1,0.0752355307340622
speaker_dependent,emotion_quadrant,mean_std,0,13,2,0.07318773865699768
speaker_dependent,emotion_quadrant,mean_std,0,13,3,0.07928155362606049
speaker_dependent,emotion_quadrant,mean_std,0,13,4,0.0824650302529335
speaker_dependent,emotion_quadrant,mean_std,0,13,5,0.07927731424570084
speaker_dependent,emotion_quadrant,mean_std,0,13,6,0.08258303999900818
speaker_dependent,emotion_quadrant,mean_std,0,13,7,0.07715928554534912
speaker_dependent,emotion_quadrant,mean_std,0,13,8,0.07544293254613876
speaker_dependent,emotion_quadrant,mean_std,0,13,9,0.07156135141849518
speaker_dependent,emotion_quadrant,mean_std,0,13,10,0.07275497168302536
speaker_dependent,emotion_quadrant,mean_std,0,13,11,0.07108685374259949
speaker_dependent,emotion_quadrant,mean_std,0,13,12,0.07631804049015045
speaker_dependent,emotion_quadrant,mean_std,0,42,0,0.0890798419713974
