file_id,configuration,protocol,target,fold,seed,attention_entropy,attention_entropy_normalized,max_attention,frames_for_50pct_mass,frames_fraction_50pct_mass,n_frames
03-01-07-01-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.0214336990446373,0.4292219420275412,0.4822823021787336,2,0.018018018018018,111
03-01-07-01-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,13,2.4684609274861327,0.5071275720000491,0.1802550217852596,3,0.023076923076923,130
03-01-07-01-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.1121011553974127,0.4404072978826484,0.3552811694145568,2,0.0165289256198347,121
03-01-07-01-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.3892232176202266,0.4956605096823496,0.2218671373569177,3,0.0241935483870967,124
03-01-07-01-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,13,2.136802240814957,0.4440399791478041,0.4091286875751849,2,0.016260162601626,123
03-01-07-01-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,13,1.4054204221519329,0.3100694037218374,0.6203285530625018,1,0.010752688172043,93
03-01-07-01-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.374755614301777,0.5102655449613787,0.2722191518794813,3,0.0285714285714285,105
03-01-07-01-02-01-24,average_attention_statistics,speaker_independent,emotion_original,1,13,2.79101869580171,0.5829814119282071,0.1674494738430965,5,0.0416666666666666,120
03-01-07-01-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,13,1.5802104249048474,0.3454230075583515,0.5818204527154553,1,0.0103092783505154,97
03-01-07-01-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.628139192692629,0.5333882443702059,0.2316467496786476,3,0.0217391304347826,138
03-01-07-01-02-02-24,average_attention_statistics,speaker_independent,emotion_original,1,13,2.189123365612617,0.4572589329084672,0.2330657841962768,3,0.025,120
03-01-07-02-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,13,2.0906656040821465,0.4288371250395613,0.3918038239127853,2,0.015267175572519,131
03-01-07-02-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.6065809463428646,0.5181618354255245,0.1431088814055164,5,0.0326797385620915,153
03-01-07-02-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.9303885759611035,0.6110334778176754,0.1349648697734635,7,0.0578512396694214,121
03-01-07-02-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,13,2.3826612805865937,0.4857345180864877,0.1668187312201951,4,0.0296296296296296,135
03-01-07-02-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,13,2.0706434145120505,0.4267581407951322,0.3848668400773989,2,0.015625,128
03-01-07-02-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.298179362505156,0.4664219683732058,0.2459532755892248,3,0.0217391304347826,138
03-01-07-02-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.376630872716675,0.4990642730099289,0.2022018556431022,3,0.0256410256410256,117
03-01-07-02-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,13,2.757429015526277,0.5525430847080461,0.1973072074417773,3,0.0204081632653061,147
03-01-07-02-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.6460024303498724,0.5316745012488683,0.224389740232318,4,0.0275862068965517,145
03-01-07-02-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.708847055696761,0.5391941636463229,0.2062039324782746,4,0.0263157894736842,152
03-01-07-02-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.239729626589388,0.451938617017332,0.2874279483630143,3,0.0211267605633802,142
03-01-07-02-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.7308300142675077,0.5584120770658559,0.1882084508032801,5,0.037593984962406,133
03-01-08-01-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,13,2.1611143397109878,0.4767935801465518,0.2552211618850749,3,0.032258064516129,93
03-01-08-01-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.063143411050336,0.4397762568121492,0.2381537578086172,3,0.0275229357798165,109
03-01-08-01-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,13,1.7586000820584338,0.4036533429282882,0.4455124486089549,2,0.0256410256410256,78
03-01-08-01-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,13,1.8064940070764663,0.4088162863102801,0.3880939764210361,2,0.0240963855421686,83
03-01-08-01-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,13,2.4588118135706973,0.5339242013361405,0.1513981586780045,4,0.04,100
03-01-08-01-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.083126043062154,0.4563906949421944,0.2387426314267389,3,0.03125,96
03-01-08-01-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.705857054366721,0.5838220662391521,0.1751279023093481,4,0.0388349514563106,103
03-01-08-01-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,13,1.7935490700297587,0.3894642320683165,0.4189367971432768,2,0.02,100
03-01-08-01-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,13,1.9252490856809412,0.416272519516453,0.2686417419057809,3,0.0294117647058823,102
03-01-08-01-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.4957561173296585,0.5780574379590979,0.2496675597849512,3,0.04,75
03-01-08-01-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,13,1.9007559574598407,0.4173929165642829,0.2534855449550603,3,0.031578947368421,95
03-01-08-01-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,13,1.8347628145704584,0.4236609992822026,0.3909193159776913,2,0.0263157894736842,76
03-01-08-02-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,13,2.050311785876052,0.4461933209023914,0.3203148676150588,2,0.0202020202020202,99
03-01-08-02-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,13,1.8857547956607088,0.3988999565883629,0.2818099288974972,2,0.0176991150442477,113
03-01-08-02-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,13,1.9915924333214403,0.4393929876949974,0.3040908779734493,3,0.032258064516129,93
03-01-08-02-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,13,2.3552839248405686,0.4982210081258168,0.1646839271452213,4,0.0353982300884955,113
03-01-08-02-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,13,2.422838492939155,0.532038645446914,0.201030015537908,3,0.031578947368421,95
03-01-08-02-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.189877300467277,0.4558425702293879,0.3021629035424401,3,0.0245901639344262,122
03-01-08-02-02-01-24,average_attention_statistics,speaker_independent,emotion_original,1,13,2.257871347615098,0.4741261823967769,0.2267633745292321,3,0.0256410256410256,117
03-01-08-02-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,13,1.7436597527195394,0.3837875014238764,0.4273371799386071,2,0.0212765957446808,94
03-01-08-02-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,13,2.316189338286246,0.5018697409599874,0.2643030992843078,3,0.0297029702970297,101
03-01-08-02-02-02-24,average_attention_statistics,speaker_independent,emotion_original,1,13,2.19634706156547,0.471930763546606,0.2693450308297691,2,0.019047619047619,105
03-01-01-01-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.134849373210613,0.6749753501132228,0.1763586058889461,6,0.0576923076923076,104
03-01-01-01-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.6052908001466077,0.5586629840273839,0.2382415485428282,4,0.0377358490566037,106
03-01-01-01-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.2463257501227174,0.4856949090966794,0.2792680733780766,3,0.0294117647058823,102
03-01-01-01-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.0832193450371426,0.6611471240033847,0.1747594396292673,5,0.0471698113207547,106
03-01-01-01-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.859353547846631,0.6209007338201388,0.2420959203369364,4,0.04,100
03-01-01-01-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.48243220193952,0.5390533035006362,0.2860009624234205,3,0.03,100
03-01-01-01-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.9791211056624243,0.6455131766962898,0.2430146089273734,4,0.0396039603960396,101
03-01-01-01-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.757589272098106,0.593746162194899,0.1872960933974582,4,0.0384615384615384,104
03-01-01-01-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.9009643725554075,0.6462907960460436,0.1582714387850117,5,0.0561797752808988,89
03-01-01-01-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.612303059426909,0.5723277343981126,0.2578445775429867,3,0.03125,96
03-01-01-01-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.0821586446508635,0.6783972408479512,0.1221714750790495,6,0.0638297872340425,94
03-01-01-01-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.7318911574149696,0.6013017619010872,0.2244393571649808,3,0.0319148936170212,94
03-01-02-01-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.6945506564483783,0.5789801488869959,0.2966644033242987,3,0.0285714285714285,105
03-01-02-01-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,1.99862668730572,0.4349454970684129,0.5294549730413957,1,0.0101010101010101,99
03-01-02-01-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.400799343741097,0.5158615809135196,0.384469517152439,2,0.019047619047619,105
03-01-02-01-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.2121431716308018,0.6782112714723076,0.1307359467599322,6,0.0526315789473684,114
03-01-02-01-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,1.841296091320717,0.4034083321606934,0.4384748564216025,2,0.0208333333333333,96
03-01-02-01-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,1.1808039462972986,0.261136478669222,0.7380114035956185,1,0.0108695652173913,92
03-01-02-01-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.134132537982118,0.6667685628027848,0.1633889983455412,5,0.0454545454545454,110
03-01-02-01-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,1.4979202650475545,0.3354122443295639,0.3590925659829029,2,0.0229885057471264,87
03-01-02-01-02-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.69068109906232,0.533502736074311,0.1897817905086051,3,0.0193548387096774,155
03-01-02-01-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.1066899080922514,0.6689122374834121,0.1249404393723668,6,0.0576923076923076,104
03-01-02-01-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.874699508820221,0.6342275581953832,0.1807015167822415,4,0.043010752688172,93
03-01-02-01-02-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.8360128373180795,0.6131955693171263,0.1503536435155132,4,0.0392156862745098,102
03-01-02-02-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.3418910558600827,0.7082530158458697,0.1281886288234532,7,0.0625,112
03-01-02-02-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.2150844206262463,0.4730931947814624,0.3867664953938665,2,0.0185185185185185,108
03-01-02-02-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.641831424995458,0.549920868454927,0.2870235820534423,2,0.0163934426229508,122
03-01-02-02-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.161072029770715,0.663787604789568,0.1166036918330002,6,0.0512820512820512,117
03-01-02-02-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.2509273392990927,0.4709916666818727,0.5240341801075163,1,0.0084033613445378,119
03-01-02-02-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.6192214780874155,0.5470968136992268,0.3204053723195851,3,0.025,120
03-01-02-02-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.7868341993947587,0.5940369951994617,0.1807359054188246,4,0.036697247706422,109
03-01-02-02-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.0722728846147542,0.4461883010316517,0.3420261566972247,2,0.0192307692307692,104
03-01-02-02-02-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.666262846797978,0.5578978761777219,0.2193858961519528,3,0.0252100840336134,119
03-01-02-02-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.136461555075466,0.6672640477132842,0.1092515687589396,6,0.0545454545454545,110
03-01-02-02-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.37557612491412,0.5125598780310857,0.2418645415320146,3,0.029126213592233,103
03-01-02-02-02-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.6344755760020773,0.545630569871382,0.2806112558576119,4,0.032,125
03-01-03-01-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.745551485528149,0.6116671655654723,0.2681422305038741,3,0.0337078651685393,89
03-01-03-01-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,1.7687646045660346,0.3902318321391184,0.5843701821412486,1,0.010752688172043,93
03-01-03-01-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.056514754014684,0.6528041624096054,0.1822118772296928,5,0.0462962962962962,108
03-01-03-01-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.862720445068623,0.6067015216394208,0.1992405428415605,4,0.0357142857142857,112
03-01-03-01-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,1.955166969314423,0.4236437514859533,0.4702866818127887,2,0.0198019801980198,101
03-01-03-01-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.171065789273084,0.6707860473644889,0.1271808207528939,6,0.0530973451327433,113
03-01-03-01-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.8693274882826483,0.6190928305774936,0.2235224393458611,3,0.029126213592233,103
03-01-03-01-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.9595524353707274,0.6454903876938425,0.1920444319843568,4,0.0408163265306122,98
03-01-03-01-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.46509774496008,0.5376478146088931,0.2645693877373462,3,0.0306122448979591,98
03-01-03-01-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.434414781306419,0.5451108076177393,0.293552776615453,2,0.0229885057471264,87
03-01-03-02-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.9045453293934766,0.6253877833432263,0.1598992088977819,5,0.048076923076923,104
03-01-03-02-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.4609825223615074,0.5391750188913802,0.1806335489704419,3,0.03125,96
03-01-03-02-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.964702488424039,0.6451850191322439,0.206050201072246,4,0.0404040404040404,99
03-01-03-02-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.1538314600809843,0.4740681737152982,0.4911984231166801,2,0.0212765957446808,94
03-01-03-02-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.961669164675844,0.63637610590636,0.1244964461028539,5,0.0476190476190476,105
03-01-03-02-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,3.666668496094335,0.7308080504479124,0.1165714395119878,10,0.0662251655629139,151
03-01-03-02-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.0008335146469856,0.6474668793510703,0.1503988490200361,5,0.0485436893203883,103
03-01-03-02-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,3.0003454348844523,0.6651383024786841,0.1759121446676225,5,0.0549450549450549,91
03-01-03-02-02-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.9118193168670565,0.6231384499668633,0.2037926375536612,3,0.02803738317757,107
03-01-03-02-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.721442575301472,0.5884234751574529,0.283813708774672,3,0.0294117647058823,102
03-01-03-02-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,3.1516186346762285,0.6731162544993347,0.1326638656718251,5,0.0462962962962962,108
03-01-03-02-02-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.093659553510051,0.6620528299034727,0.1522136163315127,6,0.0560747663551401,107
03-01-04-01-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.116643946150514,0.6683144956445353,0.1905209769089834,5,0.0471698113207547,106
03-01-04-01-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.141085148899361,0.6682476905463748,0.1234548495923998,6,0.0545454545454545,110
03-01-04-01-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.32855621996232,0.4838875753716031,0.2949388949912512,2,0.016260162601626,123
03-01-04-01-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.8485158404577526,0.6212728560691319,0.2588746587296725,4,0.0408163265306122,98
03-01-04-01-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.915412924126283,0.602821129995707,0.1470702547992123,5,0.0396825396825396,126
03-01-04-01-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,3.054963208219155,0.6724114006735831,0.1581617895798945,5,0.0531914893617021,94
03-01-04-01-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.64803331147285,0.5899415977041758,0.3680239095690049,3,0.0337078651685393,89
03-01-04-01-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.883462988119825,0.6275055019588595,0.1587343706128056,5,0.0505050505050505,99
03-01-04-01-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,3.1963642489213417,0.705194503452076,0.2233538296820882,6,0.064516129032258,93
03-01-04-01-02-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.145729219984072,0.6940232034036696,0.1414600154351577,6,0.064516129032258,93
03-01-04-01-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.1483402661250945,0.6897677683771598,0.127176342828679,6,0.0625,96
03-01-04-01-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.221631756000701,0.6980601577454996,0.0987801580570792,8,0.0792079207920792,101
03-01-04-01-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,1.202478691185468,0.2685700765904085,0.757317280233183,1,0.0113636363636363,88
03-01-04-01-02-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.029377996072998,0.6457372320539907,0.279851770381756,5,0.0458715596330275,109
03-01-04-02-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.306907016113612,0.6895436705737391,0.1121284122372395,7,0.0578512396694214,121
03-01-04-02-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.1596394234972878,0.4429850281586603,0.2966014511253223,3,0.0229007633587786,131
03-01-04-02-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.980884702523088,0.6143582253988332,0.1658609883940134,5,0.0390625,128
03-01-04-02-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,3.608798961642009,0.693465473555944,0.1297186072816681,9,0.0494505494505494,182
03-01-04-02-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.0231935354404844,0.6431669319250157,0.1944046572745603,4,0.0363636363636363,110
03-01-04-02-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.1799617817872727,0.6619375211258759,0.1436678281913598,6,0.0491803278688524,122
03-01-04-02-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.1460920968316564,0.4620825730298483,0.2727487870017331,2,0.0192307692307692,104
03-01-04-02-02-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.397610673081175,0.6789862371313398,0.0902135589540139,7,0.046979865771812,149
03-01-04-02-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.217000891460705,0.673136171538062,0.1323625349263761,6,0.0504201680672268,119
03-01-04-02-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.392958744873467,0.6896284347489352,0.1749464053228808,8,0.0583941605839416,137
03-01-04-02-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,3.04327511091632,0.6194766743645077,0.166806397077729,4,0.0294117647058823,136
03-01-04-02-02-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.733785813156437,0.7432075260674148,0.0988326296911732,10,0.0657894736842105,152
03-01-05-01-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.336812056373649,0.7032370466223449,0.1282580302164684,6,0.0521739130434782,115
03-01-05-01-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.1496003080704003,0.6687716552264064,0.2329422693185834,5,0.045045045045045,111
03-01-05-01-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,1.4799169126540856,0.3396868993374037,0.6151313477129606,1,0.0128205128205128,78
03-01-05-01-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.0483611803823605,0.6367345040288124,0.1588193310264057,4,0.0333333333333333,120
03-01-05-01-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.8439995036219523,0.5993762242923759,0.3609505990425475,4,0.0347826086956521,115
03-01-05-01-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.3707405973762183,0.6969694203580752,0.1105203335475728,7,0.0555555555555555,126
03-01-05-01-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.5878267424257486,0.5644155066452289,0.2026116187718785,3,0.0306122448979591,98
03-01-05-01-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.666679294432585,0.5778135770672677,0.3035949041561975,3,0.0297029702970297,101
03-01-05-01-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.673107263934024,0.5686881033239645,0.3501570811771594,3,0.0272727272727272,110
03-01-05-01-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.4235641520222737,0.5274213145825322,0.2284118455139495,3,0.0303030303030303,99
03-01-05-01-02-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,1.6829172264373744,0.3662401158890517,0.37786549750069,2,0.0202020202020202,99
03-01-05-01-02-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.6496213755993208,0.5778931667291973,0.2541354521951059,4,0.0408163265306122,98
03-01-05-01-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.901801891082392,0.6161552781366155,0.1907462932363284,4,0.036036036036036,111
03-01-05-01-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.215913712075312,0.6968211773321987,0.1473422427793327,6,0.0594059405940594,101
03-01-05-01-02-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,3.66826703230674,0.7370832401659838,0.1070280973359017,9,0.0620689655172413,145
03-01-05-01-02-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.852911278126113,0.5928516173618882,0.1637298915982606,4,0.032520325203252,123
03-01-05-02-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.751886190412554,0.5832122175875903,0.3387131863774427,3,0.0267857142857142,112
03-01-05-02-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.837771337099518,0.6217254289241521,0.1750869640076547,4,0.0416666666666666,96
03-01-05-02-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.937250232510045,0.6135259109195221,0.1564656269071196,4,0.0333333333333333,120
03-01-05-02-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.8900846586408835,0.5937471399653643,0.1971693058146903,4,0.0307692307692307,130
03-01-05-02-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.1379343885169813,0.6813937947536898,0.184468167081004,6,0.06,100
03-01-05-02-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.630158252500012,0.5723807731419617,0.301450631281037,3,0.0303030303030303,99
03-01-05-02-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,2.872513115602344,0.60428286834162,0.2191504950410588,4,0.0344827586206896,116
03-01-05-02-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.0226837628126897,0.6209886737483241,0.179854468229556,5,0.0384615384615384,130
03-01-05-02-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.074395816395086,0.6647381380414875,0.1622886992198118,5,0.0490196078431372,102
03-01-05-02-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.9909696176692924,0.6258406216077859,0.2688985226582277,5,0.042016806722689,119
03-01-06-01-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.359499678871967,0.512358845293295,0.2900373729562757,2,0.02,100
03-01-06-01-01-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.925111645855812,0.6394090598512001,0.1412969602605622,5,0.0515463917525773,97
03-01-06-01-01-01-20,average_attention_statistics,speaker_independent,emotion_original,1,42,1.7212877554244526,0.3698544091305358,0.4010490608449633,2,0.019047619047619,105
03-01-06-01-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.0273459757782755,0.634572648179893,0.1417247871067713,5,0.0423728813559322,118
03-01-06-01-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.13669405314795,0.6936843684087026,0.1395285237290362,6,0.0652173913043478,92
03-01-06-01-01-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.119244137134152,0.6966739975977598,0.1486062822271524,7,0.0795454545454545,88
03-01-06-01-01-02-20,average_attention_statistics,speaker_independent,emotion_original,1,42,1.5293363939897424,0.3117738481668909,0.5545949494140258,1,0.0074074074074074,135
03-01-06-01-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.085142270550034,0.6433021294857549,0.1655953310073834,5,0.0413223140495867,121
03-01-06-01-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.71038393013804,0.5938162069240416,0.214010288631282,4,0.0416666666666666,96
03-01-06-01-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.8461073351976576,0.6115452477160286,0.1535400255321117,5,0.0476190476190476,105
03-01-06-01-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.18448294169545,0.7009192875009446,0.1765431140788343,7,0.0744680851063829,94
03-01-06-01-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,2.9816040134270274,0.6380725935086322,0.1625780302907506,5,0.0467289719626168,107
03-01-06-02-01-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.207114378904405,0.6784115249038248,0.0984803464200797,6,0.0530973451327433,113
03-01-06-02-01-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.297802483618161,0.7115416008127475,0.1351904072983234,7,0.0679611650485436,103
03-01-06-02-01-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.004503314110366,0.6309100329486313,0.1441056352756384,5,0.0427350427350427,117
03-01-06-02-01-02-24,average_attention_statistics,speaker_independent,emotion_original,1,42,3.0935039178178934,0.650772109805684,0.1475568675958932,5,0.043103448275862,116
03-01-06-02-02-01-16,average_attention_statistics,speaker_independent,emotion_original,1,42,3.3153828896722874,0.6913110274835311,0.0923708084957227,7,0.0578512396694214,121
03-01-06-02-02-01-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.086560521109336,0.6592212758216757,0.1279163366431023,6,0.0555555555555555,108
03-01-06-02-02-01-24,average_attention_statistics,speaker_independent,emotion_original,1,42,2.9389638678206538,0.6499560556054674,0.1764332154730833,5,0.0543478260869565,92
03-01-06-02-02-02-16,average_attention_statistics,speaker_independent,emotion_original,1,42,2.845620513432215,0.6139777580650253,0.2870518473082764,4,0.0388349514563106,103
03-01-06-02-02-02-18,average_attention_statistics,speaker_independent,emotion_original,1,42,3.1808190977414244,0.6848732518034766,0.1339877595896283,6,0.0576923076923076,104
